Name,Cuisine / Type,Google Rating,ImageURL,Hours,FormattedHours,Phone,Address
Coffee Mill,Coffee Shop,3.3,https://s3-media0.fl.yelpcdn.com/bphoto/AuLEc8-uBxQtW3Ta1unlYA/o.jpg,"[{""is_overnight"":false,""start"":""0700"",""end"":""2000"",""day"":0},{""is_overnight"":false,""start"":""0700"",""end"":""2000"",""day"":1},{""is_overnight"":false,""start"":""0700"",""end"":""2000"",""day"":2},{""is_overnight"":false,""start"":""0700"",""end"":""2000"",""day"":3},{""is_overnight"":false,""start"":""0700"",""end"":""2000"",""day"":4},{""is_overnight"":false,""start"":""0700"",""end"":""2000"",""day"":5},{""is_overnight"":false,""start"":""0700"",""end"":""2000"",""day"":6}]",Monday: 7:00 AM - 8:00 PM | Tuesday: 7:00 AM - 8:00 PM | Wednesday: 7:00 AM - 8:00 PM | Thursday: 7:00 AM - 8:00 PM | Friday: 7:00 AM - 8:00 PM | Saturday: 7:00 AM - 8:00 PM | Sunday: 7:00 AM - 8:00 PM,+13022277530,"127 B Rehoboth Ave, Rehoboth Beach, DE, 19971"
Downtown Blues (Bethany Blues),BBQ,4.2,https://s3-media0.fl.yelpcdn.com/bphoto/sya077stuoAiS8MOeDx7CA/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""2300"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""2300"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":6}]",Monday: 11:30 AM - 10:00 PM | Tuesday: 11:30 AM - 10:00 PM | Wednesday: 11:30 AM - 10:00 PM | Thursday: 11:30 AM - 10:00 PM | Friday: 11:30 AM - 11:00 PM | Saturday: 11:30 AM - 11:00 PM | Sunday: 11:30 AM - 10:00 PM,+13029002227,"8 North 1st St, Rehoboth Beach, DE, 19971"
Federal Bistro (Federal Fritter),American (Snacks),4.4,https://s3-media0.fl.yelpcdn.com/bphoto/U6OIS7HMMtnFfG9VhL8OhA/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":6}]",Wednesday: 4:00 PM - 9:00 PM | Thursday: 4:00 PM - 9:00 PM | Friday: 4:00 PM - 9:00 PM | Saturday: 4:00 PM - 9:00 PM | Sunday: 4:00 PM - 9:00 PM,+13027275609,"62A Rehoboth Ave, Rehoboth Beach, DE, 19971"
Go Fish,British,4.1,https://s3-media0.fl.yelpcdn.com/bphoto/MpDC5rMAEo-l8f2LJLxIeg/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""2000"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""2000"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""2000"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""2000"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""2000"",""day"":6}]",Monday: 11:30 AM - 8:00 PM | Tuesday: 11:30 AM - 8:00 PM | Wednesday: 11:30 AM - 8:00 PM | Thursday: 11:30 AM - 8:00 PM | Friday: 11:30 AM - 9:00 PM | Saturday: 11:30 AM - 9:00 PM | Sunday: 11:30 AM - 8:00 PM,+13022261044,"24 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Kaan's Bakery,Bakery,4.3,https://s3-media0.fl.yelpcdn.com/bphoto/RKbYOYMtesMhsq_usZlmTQ/o.jpg,"[{""is_overnight"":false,""start"":""0700"",""end"":""1900"",""day"":1},{""is_overnight"":false,""start"":""0700"",""end"":""1900"",""day"":2},{""is_overnight"":false,""start"":""0700"",""end"":""1900"",""day"":3},{""is_overnight"":false,""start"":""0700"",""end"":""1900"",""day"":4},{""is_overnight"":false,""start"":""0700"",""end"":""1900"",""day"":5},{""is_overnight"":false,""start"":""0700"",""end"":""1900"",""day"":6}]",Tuesday: 7:00 AM - 7:00 PM | Wednesday: 7:00 AM - 7:00 PM | Thursday: 7:00 AM - 7:00 PM | Friday: 7:00 AM - 7:00 PM | Saturday: 7:00 AM - 7:00 PM | Sunday: 7:00 AM - 7:00 PM,+13022600647,"33 Wilmington Ave, Rehoboth Beach, DE, 19971"
Lupo Italian Kitchen,Italian,3.9,https://s3-media0.fl.yelpcdn.com/bphoto/SO7iAyDm_EqLLm_rM-ZX5g/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":6}]",Monday: 5:00 PM - 9:00 PM | Tuesday: 5:00 PM - 9:00 PM | Wednesday: 5:00 PM - 9:00 PM | Thursday: 5:00 PM - 9:00 PM | Friday: 5:00 PM - 10:00 PM | Saturday: 5:00 PM - 10:00 PM | Sunday: 5:00 PM - 9:00 PM,+13022262240,"247 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Rehoboth Ale House,Bar,4.3,https://s3-media0.fl.yelpcdn.com/bphoto/vPtEMokaBSnwyixSlMtCtg/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":6}]",Monday: 11:00 AM - 9:00 PM | Thursday: 11:00 AM - 9:00 PM | Friday: 11:00 AM - 11:00 PM | Saturday: 11:00 AM - 11:00 PM | Sunday: 11:00 AM - 9:00 PM,+13025672921,"20859 Coastal Hwy, Rehoboth Beach, DE, 19971"
Rigby's Bar & Grill,American,4,https://s3-media0.fl.yelpcdn.com/bphoto/TZet53jK0F-6JR_wo093XQ/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":1},{""is_overnight"":true,""start"":""1600"",""end"":""0100"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":3},{""is_overnight"":true,""start"":""1600"",""end"":""0100"",""day"":4},{""is_overnight"":true,""start"":""1600"",""end"":""0100"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""1400"",""day"":6},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":6}]","Monday: 4:00 PM - 10:00 PM | Tuesday: 4:00 PM - 10:00 PM | Wednesday: 4:00 PM - 1:00 AM | Thursday: 4:00 PM - 10:00 PM | Friday: 4:00 PM - 1:00 AM | Saturday: 4:00 PM - 1:00 AM | Sunday: 10:00 AM - 2:00 PM, 4:00 PM - 10:00 PM",+13022276080,"404 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Sazio,Italian,4,https://s3-media0.fl.yelpcdn.com/bphoto/_aWd2YpZgpWuMVeN3TgbtA/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":6}]",Monday: 5:00 PM - 10:00 PM | Tuesday: 5:00 PM - 10:00 PM | Wednesday: 5:00 PM - 10:00 PM | Thursday: 5:00 PM - 10:00 PM | Friday: 5:00 PM - 10:00 PM | Saturday: 5:00 PM - 10:00 PM | Sunday: 5:00 PM - 10:00 PM,+13022261160,"32 Lake Ave, Rehoboth Beach, DE, 19971"
Stingray Restaurant,Japanese,3.5,https://s3-media0.fl.yelpcdn.com/bphoto/GJG0KhHjlWCPfdWUjb-j7A/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""0000"",""day"":0},{""is_overnight"":false,""start"":""1600"",""end"":""0000"",""day"":1},{""is_overnight"":false,""start"":""1600"",""end"":""0000"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""0000"",""day"":3},{""is_overnight"":true,""start"":""1600"",""end"":""0100"",""day"":4},{""is_overnight"":true,""start"":""1500"",""end"":""0100"",""day"":5},{""is_overnight"":false,""start"":""1500"",""end"":""0000"",""day"":6}]",Monday: 4:00 PM - 12:00 AM | Tuesday: 4:00 PM - 12:00 AM | Wednesday: 4:00 PM - 12:00 AM | Thursday: 4:00 PM - 12:00 AM | Friday: 4:00 PM - 1:00 AM | Saturday: 3:00 PM - 1:00 AM | Sunday: 3:00 PM - 12:00 AM,+13022276476,"59 Lake Ave, Rehoboth Beach, DE, 19971"
Sunny Bay Cafe,Breakfast,4.7,https://s3-media0.fl.yelpcdn.com/bphoto/ky9CW2MFOP4OiKdKPe8COA/o.jpg,"[{""is_overnight"":false,""start"":""0730"",""end"":""1500"",""day"":0},{""is_overnight"":false,""start"":""0730"",""end"":""1500"",""day"":1},{""is_overnight"":false,""start"":""0730"",""end"":""1500"",""day"":3},{""is_overnight"":false,""start"":""0730"",""end"":""1500"",""day"":4},{""is_overnight"":false,""start"":""0730"",""end"":""1500"",""day"":5},{""is_overnight"":false,""start"":""0730"",""end"":""1500"",""day"":6}]",Monday: 7:30 AM - 3:00 PM | Tuesday: 7:30 AM - 3:00 PM | Thursday: 7:30 AM - 3:00 PM | Friday: 7:30 AM - 3:00 PM | Saturday: 7:30 AM - 3:00 PM | Sunday: 7:30 AM - 3:00 PM,+13025672344,"236 Rehoboth Ave, Rehoboth Beach, DE, 19971"
The Mill Creamery,Ice Cream,4.2,https://s3-media0.fl.yelpcdn.com/bphoto/jfUYVBNBAdoxZr_dKhsbDQ/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""2300"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""2300"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""2300"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""2300"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""2330"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""2330"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""2330"",""day"":6}]",Monday: 10:00 AM - 11:00 PM | Tuesday: 10:00 AM - 11:00 PM | Wednesday: 10:00 AM - 11:00 PM | Thursday: 10:00 AM - 11:00 PM | Friday: 10:00 AM - 11:30 PM | Saturday: 10:00 AM - 11:30 PM | Sunday: 10:00 AM - 11:30 PM,+13022274609,"6 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Tiki Jac's Street Food & Brews,American (Street Food),4,https://s3-media0.fl.yelpcdn.com/bphoto/WiJZc1CoOf8zzBHBNh-1fA/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""0000"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""0000"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""0000"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""0000"",""day"":3},{""is_overnight"":true,""start"":""1130"",""end"":""0100"",""day"":4},{""is_overnight"":true,""start"":""1130"",""end"":""0100"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""0000"",""day"":6}]",Monday: 11:30 AM - 12:00 AM | Tuesday: 11:30 AM - 12:00 AM | Wednesday: 11:30 AM - 12:00 AM | Thursday: 11:30 AM - 12:00 AM | Friday: 11:30 AM - 1:00 AM | Saturday: 11:30 AM - 1:00 AM | Sunday: 11:30 AM - 12:00 AM,+13024933387,"71 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Uncle David's Ice Cream,Ice Cream,5,https://s3-media0.fl.yelpcdn.com/bphoto/JXz7XPclqIAagaIXeVYa4w/o.jpg,"[{""is_overnight"":false,""start"":""1400"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1400"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1400"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1400"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1400"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1400"",""end"":""2200"",""day"":6}]",Monday: 2:00 PM - 10:00 PM | Wednesday: 2:00 PM - 10:00 PM | Thursday: 2:00 PM - 10:00 PM | Friday: 2:00 PM - 10:00 PM | Saturday: 2:00 PM - 10:00 PM | Sunday: 2:00 PM - 10:00 PM,+13024936001,"237 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Arena's Deli & Bar,Deli,3.6,https://s3-media0.fl.yelpcdn.com/bphoto/rIDyn7s7Vtc_fjwf5hN5-Q/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":6}]",Monday: 11:00 AM - 11:00 PM | Tuesday: 11:00 AM - 11:00 PM | Wednesday: 11:00 AM - 11:00 PM | Thursday: 11:00 AM - 10:00 PM | Friday: 11:00 AM - 11:00 PM | Saturday: 11:00 AM - 11:00 PM | Sunday: 11:00 AM - 10:00 PM,+13022271272,"149 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Ava's Pizzeria & Wine Bar,Pizza,3.7,https://s3-media0.fl.yelpcdn.com/bphoto/I8v4MM7G2qcyg9oVuoI9vw/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""2130"",""day"":0},{""is_overnight"":false,""start"":""1600"",""end"":""2130"",""day"":1},{""is_overnight"":false,""start"":""1600"",""end"":""2130"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""2130"",""day"":3},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1600"",""end"":""2130"",""day"":6}]",Monday: 4:00 PM - 9:30 PM | Tuesday: 4:00 PM - 9:30 PM | Wednesday: 4:00 PM - 9:30 PM | Thursday: 4:00 PM - 9:30 PM | Friday: 4:00 PM - 10:00 PM | Saturday: 4:00 PM - 10:00 PM | Sunday: 4:00 PM - 9:30 PM,+13022125458,"29 Baltimore Ave, Rehoboth Beach, DE, 19971"
Blackwall at the Beach,American,3.6,https://s3-media0.fl.yelpcdn.com/bphoto/mA-1sUvMc5mc6y16uciwXw/o.jpg,,,+13022260550,"52 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Cafe Azafran,Mediterranean,4.2,https://s3-media0.fl.yelpcdn.com/bphoto/F8ly7-rnnAZJ-47c6z2pKw/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""2000"",""day"":0},{""is_overnight"":false,""start"":""1600"",""end"":""2000"",""day"":1},{""is_overnight"":false,""start"":""1600"",""end"":""2000"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""2030"",""day"":3},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1600"",""end"":""2030"",""day"":5}]",Monday: 4:00 PM - 8:00 PM | Tuesday: 4:00 PM - 8:00 PM | Wednesday: 4:00 PM - 8:00 PM | Thursday: 4:00 PM - 8:30 PM | Friday: 4:00 PM - 10:00 PM | Saturday: 4:00 PM - 8:30 PM,+13022278100,"18 Baltimore Ave, Rehoboth Beach, DE, 19971"
Candy Kitchen,Candy,3.2,https://s3-media0.fl.yelpcdn.com/bphoto/6rek_FFAFGiop6OOZbuWnQ/o.jpg,"[{""is_overnight"":false,""start"":""0900"",""end"":""1900"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""1900"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""1900"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""1900"",""day"":3},{""is_overnight"":false,""start"":""0900"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""0900"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""0900"",""end"":""2000"",""day"":6}]",Monday: 9:00 AM - 7:00 PM | Tuesday: 10:00 AM - 7:00 PM | Wednesday: 10:00 AM - 7:00 PM | Thursday: 10:00 AM - 7:00 PM | Friday: 9:00 AM - 9:00 PM | Saturday: 9:00 AM - 9:00 PM | Sunday: 9:00 AM - 8:00 PM,+13026454769,"18627 Coastal Hwy, Rehoboth Beach, DE, 19971"
Double Dippers,Ice Cream,4.7,https://s3-media0.fl.yelpcdn.com/bphoto/rbS01lllqiKOcJAtatahag/o.jpg,"[{""is_overnight"":false,""start"":""1500"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1500"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1500"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1500"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1300"",""end"":""2300"",""day"":4},{""is_overnight"":false,""start"":""1300"",""end"":""2300"",""day"":5},{""is_overnight"":false,""start"":""1300"",""end"":""2200"",""day"":6}]",Monday: 3:00 PM - 10:00 PM | Tuesday: 3:00 PM - 10:00 PM | Wednesday: 3:00 PM - 10:00 PM | Thursday: 3:00 PM - 10:00 PM | Friday: 1:00 PM - 11:00 PM | Saturday: 1:00 PM - 11:00 PM | Sunday: 1:00 PM - 10:00 PM,+13024902245,"11 N 1st St, Rehoboth Beach, DE, 19971"
Egg,Breakfast & Lunch,4.3,https://s3-media0.fl.yelpcdn.com/bphoto/qKpbcXjl3TbDgadeXXo2jQ/o.jpg,"[{""is_overnight"":false,""start"":""0700"",""end"":""1300"",""day"":0},{""is_overnight"":false,""start"":""0700"",""end"":""1300"",""day"":1},{""is_overnight"":false,""start"":""0700"",""end"":""1300"",""day"":2},{""is_overnight"":false,""start"":""0700"",""end"":""1300"",""day"":3},{""is_overnight"":false,""start"":""0700"",""end"":""1300"",""day"":4},{""is_overnight"":false,""start"":""0700"",""end"":""1300"",""day"":5},{""is_overnight"":false,""start"":""0700"",""end"":""1300"",""day"":6}]",Monday: 7:00 AM - 1:00 PM | Tuesday: 7:00 AM - 1:00 PM | Wednesday: 7:00 AM - 1:00 PM | Thursday: 7:00 AM - 1:00 PM | Friday: 7:00 AM - 1:00 PM | Saturday: 7:00 AM - 1:00 PM | Sunday: 7:00 AM - 1:00 PM,+13022273447,"510 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Frank & Louie's Italian Specialties,Italian Deli,4.7,https://s3-media0.fl.yelpcdn.com/bphoto/1AaNF5D7TRwDB8WRBbLxmA/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""1600"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""1600"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""1600"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""1600"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""1600"",""day"":6}]",Monday: 10:00 AM - 4:00 PM | Thursday: 10:00 AM - 4:00 PM | Friday: 10:00 AM - 4:00 PM | Saturday: 10:00 AM - 4:00 PM | Sunday: 10:00 AM - 4:00 PM,+13022275777,"58 Baltimore Ave, Rehoboth Beach, DE, 19971"
Indigo,Indian,4.4,https://s3-media0.fl.yelpcdn.com/bphoto/hGmmWj5L1eS3PjakxxEWFQ/o.jpg,"[{""is_overnight"":false,""start"":""1500"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1500"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1500"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1500"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1500"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1500"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1500"",""end"":""2200"",""day"":6}]",Monday: 3:00 PM - 10:00 PM | Tuesday: 3:00 PM - 10:00 PM | Wednesday: 3:00 PM - 10:00 PM | Thursday: 3:00 PM - 10:00 PM | Friday: 3:00 PM - 10:00 PM | Saturday: 3:00 PM - 10:00 PM | Sunday: 3:00 PM - 10:00 PM,+13022125220,"44 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Kilwin's Chocolates & Ice Cream,Chocolate,4.3,https://s3-media0.fl.yelpcdn.com/bphoto/Lntw1EA3-6QHyKsGX22BVQ/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""2000"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""2000"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""2000"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""2000"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""2000"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""2000"",""day"":6}]",Monday: 10:00 AM - 8:00 PM | Tuesday: 10:00 AM - 8:00 PM | Wednesday: 10:00 AM - 8:00 PM | Thursday: 10:00 AM - 8:00 PM | Friday: 10:00 AM - 8:00 PM | Saturday: 10:00 AM - 9:00 PM | Sunday: 10:00 AM - 8:00 PM,+13028584646,"140 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Nalu Surf Bar & Grill,Pacific Island (Hawaiian),3.7,https://s3-media0.fl.yelpcdn.com/bphoto/w_MdsllSDilZyZNW-dkMtw/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":3},{""is_overnight"":true,""start"":""1100"",""end"":""0100"",""day"":4},{""is_overnight"":true,""start"":""1100"",""end"":""0100"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":6}]",Monday: 11:00 AM - 11:00 PM | Tuesday: 11:00 AM - 11:00 PM | Wednesday: 11:00 AM - 11:00 PM | Thursday: 11:00 AM - 11:00 PM | Friday: 11:00 AM - 1:00 AM | Saturday: 11:00 AM - 1:00 AM | Sunday: 11:00 AM - 11:00 PM,+13022271449,"1306 Coastal Hwy, Dewey Beach, DE, 19971"
Rehoboth Candy Company,Candy,4.6,https://s3-media0.fl.yelpcdn.com/bphoto/C2gLAokWM50U8TBt3OuyUw/o.jpg,"[{""is_overnight"":false,""start"":""0930"",""end"":""1800"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""1800"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""1800"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""1800"",""day"":3},{""is_overnight"":false,""start"":""0930"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""0930"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""1700"",""day"":6}]",Monday: 9:30 AM - 6:00 PM | Tuesday: 10:00 AM - 6:00 PM | Wednesday: 10:00 AM - 6:00 PM | Thursday: 10:00 AM - 6:00 PM | Friday: 9:30 AM - 9:00 PM | Saturday: 9:30 AM - 9:00 PM | Sunday: 10:00 AM - 5:00 PM,+13022263994,"60 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Robin Hood Restaurant,Diner (American),3.7,https://s3-media0.fl.yelpcdn.com/bphoto/S-4nbeL9g0OCLACgQLW4wg/o.jpg,"[{""is_overnight"":false,""start"":""0700"",""end"":""1500"",""day"":0},{""is_overnight"":false,""start"":""0700"",""end"":""1500"",""day"":1},{""is_overnight"":false,""start"":""0700"",""end"":""1500"",""day"":2},{""is_overnight"":false,""start"":""0700"",""end"":""1500"",""day"":3},{""is_overnight"":false,""start"":""0700"",""end"":""1500"",""day"":4},{""is_overnight"":false,""start"":""0700"",""end"":""1500"",""day"":5},{""is_overnight"":false,""start"":""0700"",""end"":""1500"",""day"":6}]",Monday: 7:00 AM - 3:00 PM | Tuesday: 7:00 AM - 3:00 PM | Wednesday: 7:00 AM - 3:00 PM | Thursday: 7:00 AM - 3:00 PM | Friday: 7:00 AM - 3:00 PM | Saturday: 7:00 AM - 3:00 PM | Sunday: 7:00 AM - 3:00 PM,+13022270770,"54 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Summer House,American,3.4,https://s3-media0.fl.yelpcdn.com/bphoto/TwOIsqmVRNeZvjCaCaMbTw/o.jpg,"[{""is_overnight"":true,""start"":""1130"",""end"":""0100"",""day"":0},{""is_overnight"":true,""start"":""1130"",""end"":""0100"",""day"":1},{""is_overnight"":true,""start"":""1130"",""end"":""0100"",""day"":2},{""is_overnight"":true,""start"":""1130"",""end"":""0100"",""day"":3},{""is_overnight"":true,""start"":""1130"",""end"":""0100"",""day"":4},{""is_overnight"":true,""start"":""1130"",""end"":""0100"",""day"":5},{""is_overnight"":true,""start"":""1130"",""end"":""0100"",""day"":6}]",Monday: 11:30 AM - 1:00 AM | Tuesday: 11:30 AM - 1:00 AM | Wednesday: 11:30 AM - 1:00 AM | Thursday: 11:30 AM - 1:00 AM | Friday: 11:30 AM - 1:00 AM | Saturday: 11:30 AM - 1:00 AM | Sunday: 11:30 AM - 1:00 AM,+13024933363,"228 Rehoboth Ave, Rehoboth Beach, DE, 19971"
The Cultured Pearl Restaurant & Sushi Bar,Japanese,3.6,https://s3-media0.fl.yelpcdn.com/bphoto/pAXVmxRGdTFSROlmvSfs4A/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":6}]",Monday: 4:00 PM - 9:00 PM | Tuesday: 4:00 PM - 9:00 PM | Wednesday: 4:00 PM - 9:00 PM | Thursday: 4:00 PM - 9:00 PM | Friday: 4:00 PM - 9:00 PM | Saturday: 4:00 PM - 9:00 PM | Sunday: 4:00 PM - 9:00 PM,+13022278493,"301 Rehoboth Ave, Rehoboth Beach, DE, 19971"
